epoch,train_loss,train_acc,val_loss,val_acc
1,1.2669205651458293,0.5092823236358509,1.1958922445137754,0.518367793857328
2,1.1924074821478443,0.5368519998120036,1.15292455683982,0.5709071664507182
3,1.1513020579144937,0.5727217182873525,1.1401067635877151,0.5924411920360604
4,1.132036642662513,0.5895285989566198,1.112515454988709,0.6044856470244722
5,1.1235432440173319,0.5968745593833717,1.1145274645133938,0.6079529901271967
6,1.1181092492439426,0.6028246463317197,1.1098415476411272,0.6128802671679107
7,1.1152416300234638,0.6047516097194153,1.1040691665844544,0.6149971713779951
8,1.113175917147985,0.6064670771255346,1.1039355570685614,0.6141577093636513
9,1.1112923257707368,0.607515157212013,1.1035752901772586,0.6170410788911802
10,1.1101887082764488,0.60861493631621,1.106081556416294,0.6082449769147946
11,1.109168399113677,0.6096348169384782,1.1004663776615635,0.6158913809150136
12,1.1084666438258926,0.6098322131879494,1.10248771581297,0.6133547456977572
13,1.10782891542452,0.6106781971142549,1.0987549024548284,0.6175703049437012
14,1.107146291344631,0.6105137002396954,1.1013059499918711,0.615289158165593
15,1.106418806151709,0.6115241810405603,1.1034776267773554,0.6102523860795299
16,1.1056311912227799,0.6116040795224891,1.0980327966550554,0.617880540905524
17,1.104781534486109,0.6119095737180994,1.0992218537067568,0.6153804040367173
18,1.1044313932611467,0.612487662734408,1.0975367107893805,0.6174608098983521
19,1.1040588568278529,0.612938854161771,1.0977696158675936,0.617606803292151
20,1.1040216434751007,0.6131268505898388,1.097635945355842,0.6157271383469898
21,1.1034256039780939,0.6130328523758048,1.09773787842886,0.6160191251345877
22,1.103536981229087,0.6132584480894863,1.0971483768010497,0.6171505739365294
23,1.103163885108823,0.6137519387131645,1.097448690306508,0.6161468693541617
24,1.1029277067466379,0.6136673403205339,1.097207454781677,0.6175338065952516
25,1.1028802302130554,0.6137049396061475,1.0972314075603318,0.6175338065952516
