epoch,train_loss,train_acc,val_loss,val_acc
1,0.9850634864917477,0.540454901517985,0.9203217337274321,0.5711754110743129
2,0.9248592226191703,0.5710686586544907,0.9116308509309567,0.5821858113996863
3,0.9188515771767153,0.5736374478655761,0.9048004239498028,0.5892161989425367
4,0.9125164335333851,0.5799535641950304,0.9055580988212062,0.5829120911045261
5,0.9109021451970244,0.5799323928553786,0.9068800219714582,0.5689094183952124
6,0.9081211973580652,0.5811744447816176,0.9027801873474616,0.5825925280343967
7,0.9072913157004499,0.581132102102314,0.9036955446806592,0.5826215792225902
8,0.9052176264483044,0.584907657673552,0.9002568032011371,0.5831735517982686
9,0.906485364290402,0.5826282101043747,0.9000195808187893,0.5766951368310964
10,0.9051712339753449,0.5844630595408642,0.9042633966872918,0.5840450874440765
11,0.9040138137937765,0.5856557116745824,0.900277785286303,0.585090930219046
12,0.9035278210658394,0.5850346857114629,0.9051920144660879,0.5836093196211725
13,0.9040883599388079,0.5842231176914772,0.8970953620994925,0.5887223287432456
14,0.9029685818568791,0.5871377054502085,0.9023623221887895,0.5807042008018128
15,0.9036495147372701,0.5854792838441507,0.898343167502532,0.5815757364476207
16,0.9016139721002396,0.5864249370152645,0.8968534790432701,0.5894776596362791
17,0.9011288492759736,0.5890642973585225,0.9057825603273716,0.5807623031782
18,0.9016145303272394,0.5882950720178404,0.8950073644462576,0.5894776596362791
19,0.9009875353977327,0.5884221000557512,0.9050416689651597,0.5827377839753646
20,0.9001219962394661,0.5878222454322835,0.8990196445292872,0.5869502062634362
21,0.9008910573753481,0.5878222454322835,0.896331271689023,0.587182615768985
22,0.9001091383846872,0.5892971820946924,0.899162113656145,0.5834931148683982
23,0.9002981917131145,0.589290124981475,0.8995351988851875,0.5827958863517518
24,0.9007275646534159,0.5881680439799296,0.90436306370523,0.5832607053628494
25,0.8998602574319557,0.5889231550941771,0.8990744141849134,0.5856719539829179
