epoch,train_loss,train_acc,val_loss,val_acc
1,1.0476819331494267,0.5831538293441081,0.9465399097705415,0.6421726363172795
2,0.9648852524021637,0.6339768718586802,0.9168439049646645,0.6542350231225054
3,0.9409762056440313,0.6441985648600315,0.9092441500066459,0.6598266251692426
4,0.9267091387254288,0.6487697844614211,0.8973905058928006,0.6582968472507956
5,0.916389296232238,0.6519540291398526,0.8875302499717055,0.6643456243076437
6,0.9081296042231937,0.6543132244268136,0.8799972147903943,0.6672117599479523
7,0.9014540099965915,0.6557581757934968,0.8772721621756736,0.6676337676495929
8,0.897204315750796,0.6569355435737572,0.875031503357892,0.6666314993581967
9,0.8929459996529547,0.6585098270072114,0.8708463616445022,0.6675282657241828
10,0.8904408687589953,0.6579211431170812,0.8687139720841371,0.6710977475338925
11,0.8862743309973113,0.6599681575532157,0.8670514389751761,0.6688118724833395
12,0.884263507424965,0.660498864999621,0.8672732554791553,0.6678096041919431
13,0.8822430141088705,0.6613149949382104,0.8675833445136895,0.668460199398639
14,0.8798063863853238,0.661239179588724,0.8626559230071014,0.6700075609713211
15,0.8781862551241812,0.6614398672785411,0.8618285173686137,0.6721351831337589
16,0.8765560511950923,0.6625369599828747,0.8636384888867974,0.6689701253714547
17,0.8755101406870746,0.6620731484330751,0.8634294818686101,0.6675634330326529
18,0.8739438519755084,0.6631256438730049,0.8581344209892691,0.6716604244694132
19,0.8725582209203937,0.6637009485838139,0.8577020918720748,0.6718538446659985
20,0.8715082359790634,0.6640577266990443,0.859511494765448,0.6720296812083487
21,0.8698224723436105,0.6648381788261108,0.8551468959113925,0.6750364860825376
22,0.8694192401010191,0.6652796917437085,0.8548163927466484,0.6740518014453764
23,0.8677381382218982,0.6650344067894876,0.8548170544912053,0.6740166341369064
24,0.8682234402093721,0.6654134835369199,0.8579108392315478,0.6715900898524731
25,0.8670142819016364,0.6658862145396002,0.8552133904856515,0.6738232139403211
