epoch,train_loss,train_acc,val_loss,val_acc
1,1.0296551260667801,0.5164466023528416,0.9411656287745577,0.5349485793968973
2,0.935154200547073,0.5496644342665189,0.9205705849340713,0.5660914531404334
3,0.9249321275133064,0.5700806628040733,0.9232369311724014,0.5535122886526059
4,0.9180074950364777,0.5752958694716339,0.9125352505124583,0.5820115042705246
5,0.913905655169798,0.5810827023097932,0.9114169049848969,0.5789901806983906
6,0.9104761311579208,0.5835597490490539,0.9126220675918325,0.5789901806983906
7,0.9102479123068772,0.5843007459368671,0.9047036301590302,0.586601592005113
8,0.9090330398609959,0.5847876867488585,0.9021357160547957,0.5884608680495033
9,0.9065139268844675,0.5865801935060444,0.9002843864444353,0.5886351751786648
10,0.9054477302713689,0.5868836493743869,0.9029912450846758,0.5855266980419499
11,0.9051341546762881,0.5872082765823812,0.9037799521753426,0.5841322410086572
12,0.903657244185715,0.5876175891489828,0.8981370130759143,0.5884318168613096
13,0.9019144169718145,0.5888666981884391,0.8980494957051669,0.5884608680495033
14,0.901852792372272,0.5886690990183555,0.9028394160788227,0.5869792574516298
15,0.9022946870281314,0.5888031841694836,0.8973256883861699,0.5873278717099529
16,0.9004127745105892,0.5897206088877284,0.8968447152973018,0.5883737144849225
17,0.8997067224217964,0.589868808265291,0.8967143598872305,0.5846261112079484
18,0.8994382316713312,0.5894806670383413,0.8956319551500865,0.5896229155772471
19,0.8989750238547826,0.589628866415904,0.8963301489045788,0.5881413049793737
20,0.8999834456568025,0.5891701540567815,0.8950448503825896,0.5893614548835048
21,0.8985153466761531,0.5895653523969485,0.8978260978809607,0.5880832026029864
22,0.8985753059891971,0.5896076950762521,0.8960456557722969,0.5894776596362791
23,0.8977506481336984,0.590715661851363,0.8984694719785566,0.5890418918133752
24,0.8986552185002269,0.5895371239440794,0.8956835268854395,0.5892452501307304
25,0.8976673055745543,0.5907368331910149,0.900615265406679,0.5836964731857534
