epoch,train_loss,train_acc,val_loss,val_acc
1,2.903514094347537,0.5234463621108288,2.267244830664652,0.5290342805509967
2,1.702306157407033,0.42515163730793387,1.3048025386944448,0.25785096535064267
3,1.1944231259125375,0.37439181017915235,1.0815904813644714,0.48628962363311146
4,1.055685706745291,0.4341608152321668,1.0343018373806174,0.4867875122167106
5,1.019198934925767,0.5464380466677291,1.002646535046411,0.566763170997068
6,0.9923996575070757,0.5571300002812438,0.9802967667641203,0.5813125818289108
7,0.9742797110824658,0.5780451677619552,0.9684098200361548,0.5921739290785373
8,0.964846969504077,0.5853153212273482,0.9594056793507298,0.6062807722805141
9,0.956926392156828,0.6008352942279388,0.9534920112745838,0.5848346825499272
10,0.9519410294450089,0.6014727802829313,0.9500810773147241,0.5845396374633499
11,0.9487421573441076,0.5956791570184402,0.9460156200573067,0.6011543639012337
12,0.9460117884501268,0.5968041324096035,0.9450106985138713,0.6234671485736414
13,0.9438609625730289,0.6013321583590359,0.9426873039110263,0.6263438381677701
14,0.9427329558437665,0.6058179977312996,0.941156994466856,0.5943498865920448
15,0.941127457295369,0.5994103253991319,0.9398822842490792,0.5967102472846632
16,0.9398491858937602,0.6021524529150925,0.9389140766882905,0.5956038282099984
17,0.9390131614437411,0.5998462533632076,0.9382629457972953,0.6244629257408397
18,0.9383617054584193,0.605775811154131,0.9380433094024694,0.6017813347102104
19,0.9377220448511538,0.6041445968369442,0.9372559684646126,0.6047871065297166
20,0.9373952519830616,0.6009852909467606,0.936786214048233,0.6034225230042966
21,0.937002998422388,0.6064976703634608,0.9365018870493367,0.6028877537848752
22,0.9367313123382763,0.6035961713337521,0.9363559612387407,0.6048239871655388
23,0.9366203486259482,0.6032774283062557,0.9362816465591443,0.6052665547954047
24,0.9365409432359258,0.6055133168961929,0.9362546057380078,0.6046027033506057
25,0.9365290390595141,0.6039711631308066,0.9362547879966111,0.6036622471371407
