epoch,train_loss,train_acc,val_loss,val_acc
1,1.310684572597607,0.5086243361376134,1.1918499918904841,0.5261054437286713
2,1.1720791795925296,0.5476100954081873,1.1624993947848117,0.5693377374673796
3,1.1448417006530849,0.5869013488743714,1.1430991591486046,0.5845940471193678
4,1.130869206040012,0.6029797433848757,1.1571111367114593,0.5780973410953154
5,1.1252349467756448,0.6046858109695916,1.1199317441503611,0.6144314469770243
6,1.1217619448355358,0.6072143629271044,1.1158801709082573,0.6147051845903972
7,1.1190998544929205,0.6072237627485078,1.1161431104207467,0.6095954158074347
8,1.1165602695114403,0.6089110306904169,1.1233139582671616,0.5993576290672847
9,1.1159048043118949,0.6082624430135828,1.1095067790984445,0.6143766994543497
10,1.1128942696846602,0.6098839122056681,1.109750413906836,0.6144861944996989
11,1.1110621288406863,0.6101706067584716,1.109810334023201,0.6138657225760534
12,1.1089554056792061,0.6114630822014382,1.1062841092434834,0.6146686862419476
13,1.108664382575861,0.6109366922028482,1.111137942375705,0.6095589174589849
14,1.1076096322295887,0.6116087794331908,1.1063622707415361,0.6153256565140427
15,1.1060741277320798,0.6120270714856417,1.1041811020776282,0.615836633392339
16,1.1051185541876378,0.6126145603233538,1.1056067566107008,0.6118035658886435
17,1.1044091175691344,0.6127884570193166,1.1029061035472336,0.6170775772396299
18,1.1040849203184235,0.6130845513935235,1.1024587737849776,0.6165848495355585
19,1.1034041922539648,0.6133007472858015,1.102889305501423,0.6158913809150136
20,1.102866992169643,0.6134605442496592,1.102173352960727,0.6170045805427304
21,1.102355552399837,0.6138318371950933,1.101362593837891,0.6167308429293574
22,1.1020422571666955,0.6137190393382526,1.1011129737428969,0.6169863313685056
23,1.1017238299111682,0.6138553367486018,1.1010257345282566,0.6166395970582331
24,1.1015202715829748,0.6138036377308831,1.1007693758854424,0.6169680821942807
25,1.1014149443269667,0.6138271372843916,1.100783309795205,0.6168585871489315
