epoch,train_loss,train_acc,val_loss,val_acc
1,1.2825281439353107,0.3411167512690355,1.1550779335386536,0.2847645429362881
2,1.1511157025972771,0.320957215373459,1.1150773176526099,0.48476454293628807
3,1.098727828424162,0.4522117476432197,1.0875537378305873,0.32797783933518004
4,1.0838829461347375,0.43741841914430746,1.0803191157919547,0.5301939058171745
5,1.0581171764162158,0.4954314720812183,1.044681014975022,0.5368421052631579
6,1.0357523418752244,0.5035532994923858,1.02524186138301,0.45761772853185595
7,1.0193768423566618,0.5119651921682379,1.010011743178328,0.5839335180055402
8,1.0078709926183367,0.530384336475707,1.0349095913842115,0.5157894736842106
9,0.9993433154606145,0.5263234227701232,0.9885333297655523,0.5556786703601108
10,0.9878352931999832,0.5473531544597534,0.9815668396011944,0.5091412742382272
