epoch,train_loss,train_acc,val_loss,val_acc
1,0.9285749849796916,0.5976103647732706,0.8326477518629735,0.6615648453779344
2,0.8544939021366894,0.6478686403734918,0.8176272174632297,0.6628741079496211
3,0.8341104211198314,0.6572528100947792,0.8090399882742383,0.669254457946855
4,0.8234128326683015,0.6611808491689244,0.8060581792783393,0.6671522617049918
5,0.8173758433743301,0.6638104791457687,0.7982428479263667,0.672223349130539
6,0.8130301347292412,0.6645885871246566,0.7981526147475333,0.6706559221080971
7,0.8092469664834294,0.665118263037996,0.7938028080613023,0.6731638053440041
8,0.8072458943290375,0.6666932285856247,0.791895188671349,0.6742517841007579
9,0.8047590275026436,0.6663604233657389,0.795704340483671,0.6733482085231149
10,0.8032125220025277,0.6670447833953632,0.7882266429366666,0.6739198583783584
11,0.801114120353113,0.6675510223213867,0.7878764736502673,0.6736801342455144
12,0.8001799981309711,0.6675369601289972,0.7893133622118512,0.6720573862693393
13,0.7983221287867901,0.6681088226195052,0.7872199663805248,0.6736432536096922
14,0.7972738086746456,0.6677994543869353,0.7874642991046265,0.6727396780320493
15,0.7961392408270266,0.6686619355201605,0.7873208831135177,0.6741042615574693
16,0.7956070417802152,0.6688822432009299,0.7858151238046274,0.6744730679156908
17,0.7945584130900265,0.6694962922686066,0.7833536477422975,0.6751737999963119
18,0.7937751375690906,0.6690181777273622,0.789716035919562,0.6758007708052887
19,0.7932305517736572,0.6694400434990485,0.7843209266548288,0.6747681130022681
20,0.7923697478633593,0.6692666097929107,0.7838502066990397,0.6753213225396005
21,0.7919797535723535,0.6698478470783452,0.785386748080361,0.672444632945472
22,0.791529634659261,0.669688475564597,0.7814037272330416,0.6757270095336444
23,0.7909337350732079,0.6701994018880837,0.7818814048234408,0.6763355400247101
24,0.7903126325748471,0.6707337651988863,0.7855371147914618,0.6686459274557893
25,0.7894797160930799,0.6705837684800645,0.7808624851639675,0.6760589352560438
