epoch,train_loss,train_acc,val_loss,val_acc
1,4.649077745973167,0.33705200198745655,2.9141947216707904,0.5301591399435727
2,1.9018622618031167,0.4363029558728403,1.27964785253611,0.28462630695753194
3,1.101401178914985,0.4720068623498861,0.9954002187438853,0.5738073724391008
4,0.9589144497706656,0.579596696322268,0.9180724818706205,0.5924136532113814
5,0.9031017412112325,0.6027665019827692,0.8768286663524986,0.6218259602795552
6,0.8719009974595057,0.6210848512688785,0.8529830599840617,0.6312858433679397
7,0.8529635409615993,0.6305393319521135,0.8393266675666982,0.6330192332515813
8,0.8413451720323838,0.6377719862378011,0.8296881378412524,0.6500212063655978
9,0.8338920739716627,0.6424125097263498,0.8237564598197911,0.6539121134448358
10,0.8268833924444443,0.6472358417159625,0.8173094518552342,0.6525475299194158
11,0.8215205369714684,0.6495279790754577,0.8130520192437104,0.6530085378671928
12,0.816719924210094,0.6517216810882261,0.807748042456037,0.6591860443674049
13,0.8125064229767178,0.6536810132278357,0.8066263268097641,0.6621733758689999
14,0.8096846489674908,0.6551481686338111,0.8012547406688371,0.660587508528647
15,0.8057435629390045,0.6553356645323384,0.7988089384968728,0.6630769514466429
16,0.8029772135281784,0.6568450065154825,0.7987090338898553,0.6622102565048221
17,0.8004939734498794,0.6577402994309499,0.7941239288736545,0.6624868612734883
18,0.7984540180440642,0.6575715531222754,0.792763015096817,0.6628003466779767
19,0.7966400567020963,0.6579324827269404,0.7891176476739115,0.6631691530361984
20,0.7945197273988128,0.6593433893633577,0.78906404729169,0.6648472219661067
21,0.7940927688572835,0.659507448274569,0.7893623101091145,0.6651791476885062
22,0.7919300723571953,0.6603464924204783,0.7847588294312424,0.6653266702317948
23,0.7896733715582511,0.6608949179236704,0.7838306361383975,0.6652160283243284
24,0.7886121927027254,0.6612136609511667,0.7823690389999479,0.6646628187869958
25,0.7884334681706168,0.6610355398475658,0.7837472458000843,0.6605137472570027
