epoch,train_loss,train_acc,val_loss,val_acc
1,0.9253293026057879,0.5990915823716356,0.840858980262868,0.6542809198030574
2,0.8492032853695329,0.6514263750480458,0.8133213410796666,0.6683324420513009
3,0.8301867140179966,0.6594230751202318,0.8063065126689681,0.6717070202290287
4,0.8207390729321272,0.662418322099204,0.7995810214128589,0.6725183942171163
5,0.8142272597997868,0.6643260928667185,0.7961925204588628,0.6730162828007155
6,0.8102161084619148,0.6647151468561625,0.7931538706418984,0.6732375666156485
7,0.8069753303345356,0.6658776214270313,0.7927871505418681,0.6731822456619152
8,0.8036506417354877,0.6666135428287506,0.7893362237987311,0.6741780228291135
9,0.8018171886216547,0.667686956847819,0.7891073650071239,0.673587932655959
10,0.7998765599629397,0.6681181974144316,0.7867678619283576,0.6743071050544911
11,0.7977301515611936,0.6683853790698329,0.785921363477834,0.6718361024544063
12,0.796489362827023,0.6685588127759705,0.7865655645971293,0.6741411421932915
13,0.7953734904127298,0.6693556703447112,0.783712122779705,0.6761326965276881
14,0.794842605510624,0.6697681613214711,0.7830641573713799,0.6763724206605322
15,0.7937850202515355,0.6691072382791626,0.7845068437439949,0.6751553596784009
16,0.7925961920576907,0.6692853593827635,0.7827884800705069,0.6778292057755075
17,0.791726619860418,0.670180652298231,0.783274830048241,0.6756901288978222
18,0.7916991630203919,0.6699369076301456,0.7837957509947271,0.6757085692157333
19,0.7906691640692854,0.6699369076301456,0.7817306510860788,0.6746574710948017
20,0.7904095390031207,0.669997843797167,0.7808516507686964,0.6776448025963968
21,0.7897788594527876,0.6702181514779364,0.781776037538495,0.6759114127127551
22,0.789408473837684,0.6699275328352192,0.7800679737837171,0.6771100333769754
23,0.7890629895455218,0.6706353298521595,0.781661873813065,0.6755057257187114
24,0.7886676487225175,0.6710056342517507,0.7819280227977928,0.6759298530306662
25,0.7882642815048226,0.6717087438712278,0.779868859028807,0.6766305851112873
