epoch,train_loss,train_acc,val_loss,val_acc
1,1.2266433119554823,0.3465205448630811,1.0795990333026206,0.5262129119106014
2,1.0659761166289603,0.5010921636089211,1.0475493449684168,0.514724593851998
3,1.0360635241564844,0.5464521088601186,1.0221709084978152,0.5281675856091759
4,1.0116400772586218,0.5471927176593012,1.0018028551221287,0.5675561046672445
5,0.9966062050307205,0.5531644620273931,0.9876493263757702,0.5854063324051707
6,0.982508211610482,0.5731890239901002,0.9765490873787751,0.5573217282265946
7,0.9742130331727838,0.5748717996793821,0.9697957337314792,0.5997160191041694
8,0.968729644668203,0.5892574224938829,0.9652275207588785,0.5634807944088956
9,0.9642979296258509,0.5921589215235916,0.9606689491521958,0.6102823212672186
10,0.9606458683845338,0.5947557397181936,0.9577826455494601,0.5760386509063417
11,0.9577719394374737,0.5951354189127113,0.954648243465157,0.6025189474266537
12,0.954489073129567,0.5953182274137753,0.952119194197715,0.605561599881982
13,0.9519625617895906,0.5956557200311243,0.9506044471197278,0.5882645816813882
14,0.9494894328305256,0.593649513916883,0.9475434311535949,0.6074978332626454
15,0.9469586877774195,0.5934338936335768,0.9455756963615004,0.6187279868704937
16,0.9459346587621339,0.5955900964666397,0.9485795666236824,0.6235224695273747
17,0.9457661144517896,0.597024440090373,0.9446210254948703,0.5632963912297848
18,0.9438574448199804,0.5971884990015843,0.9408553676124773,0.609673790776153
19,0.9409943074592841,0.6053820697672239,0.939578583442353,0.5876007302365893
20,0.939764237843407,0.5984025349445481,0.9388763526493278,0.6086780136089546
21,0.9394964106352093,0.608241382219764,0.9392354873419534,0.5734201257629682
22,0.9395640428970093,0.5949291734243314,0.9368364059326494,0.61286396577477
23,0.9357188233326748,0.6089773036214833,0.933644489143843,0.6194840399048479
24,0.9334166042285208,0.6115038108541375,0.9313983194625223,0.6280403474155895
25,0.9312321845580739,0.610528832181796,0.9298181430572328,0.6244444854229287
